1335163770 1931 641 0 323 0 0 0 0 0 23 0
1335163946 1931 641 0 323 0 0 0 0 0 23 0
1335199126 1931 641 0 323 0 0 0 0 0 23 0
1335199303 1931 641 0 323 0 0 0 0 0 23 0
1335202208 1931 641 0 323 0 0 0 0 0 23 0
1335202266 1931 670 0 323 0 0 0 0 0 23 0
1335202471 1931 670 0 323 0 0 0 0 0 23 0
1335203871 1931 670 4091 323 0 0 0 0 0 23 0
1335204090 1931 670 4091 323 0 0 0 0 0 23 0
1335204522 1931 670 4132 323 0 0 0 0 0 23 0
1335204646 1931 670 4132 323 0 0 0 0 0 23 0
1335204912 1931 670 4132 323 0 0 0 0 0 23 0
1335205714 1948 670 4132 323 0 0 0 0 0 23 0
1335205928 1948 670 4132 323 0 0 0 0 0 23 0
1335206135 1948 670 4132 323 0 0 0 0 0 23 0
1335208123 1963 670 4132 323 0 0 0 0 0 23 0
1335210449 1963 670 4132 323 0 0 0 0 0 23 0
1335211102 1963 918 4132 323 0 0 0 0 0 23 0
1335212554 1972 918 4132 323 0 0 0 0 0 23 0
1335215917 1972 965 4132 323 0 0 0 0 0 23 0
1335218733 1972 965 4132 323 0 0 0 0 0 23 0
1335219017 1972 965 4132 323 0 0 0 0 0 23 0
1335219194 1972 965 4132 323 0 0 0 0 0 23 0
1335219547 1972 965 4132 323 0 0 0 0 0 23 0
1335219849 1972 965 4132 323 0 0 0 0 0 23 0
1335220384 1972 965 4132 323 0 0 0 0 0 23 0
1335220434 1972 965 4132 323 0 0 0 0 0 23 0
1335220742 1972 965 4132 323 0 0 0 0 0 23 0
1335221844 1972 965 4132 323 0 0 0 0 0 23 0
1335221853 1972 965 4132 323 0 0 0 0 0 23 0
1335221866 1972 965 4132 323 0 0 0 0 0 23 0
1335222479 1972 965 4132 323 0 0 0 0 0 23 0
1335223264 1972 992 4132 323 0 0 0 0 0 23 0
1335223776 1972 992 4132 323 0 0 0 0 0 23 0
1335224001 1972 992 4132 323 0 0 0 0 0 23 0
1335224106 1972 992 4132 323 0 0 0 0 0 23 0
1335224879 1972 992 4132 323 0 0 0 0 0 23 0
1335225007 1972 992 4132 323 0 0 0 0 0 23 0
1335225125 1972 992 4132 323 0 0 0 0 0 23 0
1335225250 1972 992 4132 323 0 0 0 0 0 23 0
1335225785 2178 992 4132 323 0 0 0 0 0 23 0
1335226033 2178 992 4132 323 0 0 0 0 0 23 0
1335227230 2188 992 4132 323 0 0 0 0 0 23 0
1335269672 2188 992 4132 323 0 0 0 0 0 23 0
1335275408 2188 992 4132 323 0 0 0 0 0 23 0
1335275896 2188 994 4132 323 0 0 0 0 0 23 0
1335276792 2192 994 4132 323 0 0 0 0 0 23 0
1335279201 2192 994 4132 323 0 0 0 0 0 23 0
1335471379 2192 1012 4132 323 0 0 0 0 0 23 0
1335471414 2192 1012 4132 323 0 0 0 0 0 23 0
1335471510 2192 1012 4132 323 0 0 0 0 0 23 0
1335472066 2192 1246 4132 323 0 0 0 0 0 23 0
1335474639 2192 1277 4132 323 0 0 0 0 0 23 0
1335475496 2192 1277 4132 323 0 0 0 0 0 23 0
1335475595 2192 1277 4132 323 0 0 0 0 0 23 0
1335475976 2214 1277 4132 323 0 0 0 0 0 23 0
1335477128 2214 1277 4132 323 0 0 0 0 0 23 0
1335477203 2214 1277 4132 323 0 0 0 0 0 23 0
1335477903 2214 1354 4132 323 0 0 0 0 0 23 0
1335482996 2214 1544 4132 323 0 0 0 0 0 23 0
1335483718 2214 1544 4132 323 0 0 0 0 0 23 0
1335483757 2214 1544 4132 323 0 0 0 0 0 23 0
1335483898 2214 1544 4132 323 0 0 0 0 0 23 0
1335484484 2222 1544 4132 323 0 0 0 0 0 23 0
1335485209 2800 1544 4132 323 0 0 0 0 0 23 0
1335485332 2800 1544 4132 323 0 0 0 0 0 23 0
1335486604 2800 1544 4132 323 0 0 0 0 0 23 0
1335486701 2800 1544 4132 323 0 0 0 0 0 23 0
1335487009 2800 1544 4132 323 0 0 0 0 0 23 0
1335499072 2800 1772 4132 323 0 0 0 0 0 23 0
1335500194 2800 1879 4132 323 0 0 0 0 0 23 0
1335508663 2800 2158 4132 323 0 0 0 0 0 23 0
1335530059 2800 2158 4132 323 0 0 0 0 0 23 0
1335540494 2914 2158 4132 323 0 0 0 0 0 23 0
1335540916 3148 2158 4132 323 0 0 0 0 0 23 0
1335551857 3148 2158 4132 323 0 0 0 0 0 23 0
1335551911 3148 2158 4132 323 0 0 0 0 0 23 0
1335554209 3148 2442 4132 323 0 0 0 0 0 23 0
1335562555 3148 2442 4132 323 0 0 0 0 0 23 0
1335564875 3148 2442 4132 323 0 0 0 0 0 23 0
1335571300 3516 2442 4132 323 0 0 0 0 0 23 0
1335578337 3516 2442 4132 323 0 0 0 0 0 23 0
1335578760 3591 2442 4132 323 0 0 0 0 0 23 0
1335580050 3640 2442 4132 323 0 0 0 0 0 23 0
1335586788 3760 2442 4132 323 0 0 0 0 0 23 0
1335592440 3760 2442 4132 323 0 0 0 0 0 23 0
1335592959 3852 2442 4132 323 0 0 0 0 0 23 0
1335593091 3852 2442 4132 323 0 0 0 0 0 23 0
1335593696 3852 2442 4132 323 0 0 0 0 0 23 0
1335593861 3852 2442 4132 323 0 0 0 0 0 23 0
1335594185 4318 2442 4132 323 0 0 0 0 0 23 0
1335619382 4318 2442 4132 892 0 0 0 0 0 23 0
1335619728 4318 2442 4132 892 0 0 0 0 0 23 0
1335652243 4318 2442 4132 918 0 0 0 0 0 23 0
1335652619 4318 2442 4132 918 0 0 0 0 0 23 0
1335666010 4318 2442 4132 1034 0 0 0 0 0 23 0
1335667536 4996 2442 4132 1034 0 0 0 0 0 23 0
1335686411 5563 2442 4132 1034 0 0 0 0 0 23 0
1335728683 5855 2442 4132 1034 0 0 0 0 0 23 0
1335731996 5976 2442 4132 1034 0 0 0 0 0 23 0
1335735134 6028 2442 4132 1034 0 0 0 0 0 23 0
1335737417 6084 2442 4132 1034 0 0 0 0 0 23 0
1335737770 6084 2442 4132 1034 0 0 0 0 0 23 0
1335740221 6124 2442 4132 1034 0 0 0 0 0 23 0
1335744048 6205 2442 4132 1034 0 0 0 0 0 23 0
1335748475 6221 2442 4132 1034 0 0 0 0 0 23 0
1335748533 6221 2442 4132 1034 0 0 0 0 0 23 0
1335750040 6221 2442 4132 1034 0 0 0 0 0 23 0
1335750240 6221 2442 4132 1034 0 0 0 0 0 23 0
1335750958 6268 2442 4132 1034 0 0 0 0 0 23 0
1335751631 6268 2442 4132 1034 0 0 0 0 0 23 0
1335755489 6268 2442 4132 1034 0 0 0 0 0 23 0
1335756685 6282 2442 4132 1034 0 0 0 0 0 23 0
1335757139 6282 2442 4132 1034 0 0 0 0 0 23 0
1335760967 6282 2442 4132 1034 0 0 0 0 0 23 0
1335761196 6282 2442 4132 1034 0 0 0 0 0 23 0
1335761364 6282 2442 4132 1034 0 0 0 0 0 23 0
1335761532 6286 2442 4132 1034 0 0 0 0 0 23 0
1335761535 6286 2442 4132 1443 0 0 0 0 0 23 0
1335761897 6286 2442 4132 1443 0 0 0 0 0 23 0
1335763698 6329 2442 4132 1443 0 0 0 0 0 23 0
1335763854 6432 2442 4132 1443 0 0 0 0 0 23 0
1335764264 6449 2442 4132 1443 0 0 0 0 0 23 0
1335764392 6449 2442 4132 1443 0 0 0 0 0 23 0
1335764442 6449 2442 4132 1443 0 0 0 0 0 23 0
1335768440 6449 2442 4132 2584 0 0 0 0 0 23 0
1335802081 6449 2442 4132 2584 0 0 0 0 0 23 0
1335802474 6449 2442 4132 2584 0 0 0 0 0 23 0
1335811548 6449 2442 4132 2585 0 0 0 0 0 23 0
1335818061 6449 2442 4507 2585 0 0 0 0 0 23 0
1335820368 6449 2442 4507 2585 0 0 0 0 0 23 0
1335821241 6449 2442 4507 2585 0 0 0 0 0 23 0
1335822349 6449 2442 4507 2585 0 0 0 0 0 23 0
1335822611 6449 2442 4507 2585 0 0 0 0 0 23 0
1335826528 6466 2442 4507 2585 0 0 0 0 0 23 0
1335826959 6466 2442 4507 2585 0 0 0 0 0 23 0
1335829570 6479 2442 4507 2585 0 0 0 0 0 23 0
1335829751 6479 2442 4507 2585 0 0 0 0 0 23 0
1335829947 6479 2442 4507 2585 0 0 0 0 0 23 0
1335831420 6487 2442 4507 2585 0 0 0 0 0 23 0
1335835616 6571 2442 4507 2585 0 0 0 0 0 23 0
1335839355 6571 2442 4507 2585 0 0 0 0 0 23 0
1335839609 6571 2442 4507 2585 0 0 0 0 0 23 0
1335840364 6571 2442 4507 2585 0 0 0 0 0 23 0
1335903871 6615 2442 4507 2585 0 0 0 0 0 23 0
1335904037 6615 2442 4507 2585 0 0 0 0 0 23 0
1335905287 6646 2442 4507 2585 0 0 0 0 0 23 0
1335905572 6648 2442 4507 2585 0 0 0 0 0 23 0
1335907637 6648 2442 4507 2585 0 0 0 0 0 23 0
1336054397 6648 2442 4507 2585 0 0 0 0 0 23 0
1336056355 6648 2442 4507 2585 0 0 0 0 0 23 0
1336062082 6648 2442 4507 2585 0 0 0 0 0 23 0
1336062204 6648 2442 4507 2585 0 0 0 0 0 23 0
1336086827 6648 2555 4507 2585 0 0 0 0 0 23 0
1336100606 6648 2555 4507 2585 0 0 0 0 0 23 0
1336104816 6648 2555 4507 2585 0 0 0 0 0 23 204
1336158688 6648 2555 4507 2585 0 0 0 0 0 23 204
1336162050 6856 2555 4507 2585 0 0 0 0 0 23 204
1336164359 6856 2555 4507 2585 0 0 0 0 0 23 204
1336168596 6907 2555 4507 2585 0 0 0 0 0 23 204
1336169032 6907 2555 4507 2585 0 0 0 0 0 23 204
1336173298 6907 2555 4507 2585 0 0 0 0 0 23 204
1336173380 6907 2555 4507 2585 0 0 0 0 0 23 204
1336174990 6907 2555 4507 2585 0 0 0 0 0 23 204
1336176294 6907 2555 4507 2585 0 0 0 0 0 23 204
1336176529 6907 2555 4507 2585 0 0 0 0 0 23 204
